idx,poem_text,url
458,"门横金锁悄无人，落日秋声渭水滨。
红叶下山寒寂寂，湿云如梦雨如尘。",https://so.gushiwen.org/shiwenv_94ede946d018.aspx
459,"看朱成碧思纷纷，憔悴支离为忆君。
不信比来长下泪，开箱验取石榴裙。",https://so.gushiwen.org/shiwenv_7542247e8a88.aspx
460,菊花开，正归来。伴虎溪僧、鹤林友、龙山客，似杜工部、陶渊明、李太白，在洞庭柑、东阳酒、西湖蟹。哎，楚三闾休怪！,https://so.gushiwen.org/shiwenv_0df5e0d58443.aspx
461,"孟冬十郡良家子，血作陈陶泽中水。
野旷天清无战声，四万义军同日死。
群胡归来血洗箭，仍唱胡歌饮都市。
都人回面向北啼，日夜更望官军至。",https://so.gushiwen.org/shiwenv_89caa71e5eb6.aspx
462,"题破香笺小砑红。诗篇多寄旧相逢。西楼酒面垂垂雪，南苑春衫细细风。
花不尽，柳无穷。别来欢事少人同。凭谁问取归云信，今在巫山第几峰。",https://so.gushiwen.org/shiwenv_fab1a3545908.aspx
463,曾子之妻之市，其子随之而泣。其母曰：“汝还，顾反为女杀彘。”妻适市来，曾子欲捕彘杀之。妻止之曰：“特与婴儿戏耳。”曾子曰：“婴儿非与戏也。婴儿非有知也，待父母而学者也，听父母之教。今子欺之，是教子欺也。母欺子，子而不信其母，非所以成教也。”遂烹彘也。,https://so.gushiwen.org/shiwenv_059fd4503f32.aspx
464,"淳熙己亥，自湖北漕移湖南，同官王正之置酒小山亭，为赋。
更能消、几番风雨，匆匆春又归去。惜春长怕花开早，何况落红无数。春且住，见说道、天涯芳草无归路。怨春不语。算只有殷勤，画檐蛛网，尽日惹飞絮。 (无归路 一作：迷归路）
长门事，准拟佳期又误。蛾眉曾有人妒。千金纵买相如赋，脉脉此情谁诉？君莫舞，君不见、玉环飞燕皆尘土！闲愁最苦！休去倚危栏，斜阳正在，烟柳断肠处。",https://so.gushiwen.org/shiwenv_1443f4f57a9d.aspx
465,"海鸟曰“爰居”，止于鲁东门之外二日。臧文仲使国人祭之。展禽曰：“越哉，臧孙之为政也！夫祀，国之大节也，而节，政之所成也。故慎制祀以为国典。今无故而加典，非政之宜也。
“夫圣王之制祀也，法施于民则祀之，以死勤事则祀之，以劳定国则祀之，能御大灾则祀之，能捍大患则祀之。非是族也，不在祀典。昔烈山氏之有天下也，其子曰柱，能植百谷百蔬。夏之兴也，周弃继之，故祀以为稷。共工氏之伯九有也，其子曰后土，能平九土，故祀以为社。黄帝能成命百物，以明民共财。颛顼能修之，帝喾能序三辰以固民，尧能单均刑法以议民，舜勤民事而野死，鲧障供水而殛死，禹能以德修鲧之功，契为司徒而民辑，冥勤其官而水死，汤以宽治民而除其邪，稷勤百谷雨山死，文王以文昭，武王去民之秽。故有虞氏禘黄帝而祖颛顼，郊尧而宗舜；夏后氏禘黄帝面祖颛顼，郊鲧而宗禹；商人禘舜而祖契，郊冥而宗汤；周人禘喾而郊稷，祖文王而宗武王。幕，能帅颛顼者也，有虞氏报焉；杼，能帅禹者也，夏后氏报焉；上甲微，能帅契者也，商人报焉；高圉、太王，能帅稷者也，周人报焉。凡禘、郊、祖、宗、报，此五者，国之典祀也。加之以社稷山川之神，皆有功烈于民者也。及前哲令德之人，所以为民质也；及天之三辰，民所以瞻仰也；及地之五行，所以生殖也；及九州名山川泽，所以出财用也。非是，不在祀典。今海鸟至，已不知而犯之，以为国典，难以为仁且知矣。夫仁者讲功，而知者处物。无功而祀之，非仁也；不知而不问，非知也。今兹海其有灾乎？夫广川之鸟兽，恒知而避其灾也。”
是岁也，海多大风，冬暖。文仲闻柳下季之言，曰：“信吾过也。季子之言，不可不法也。”使书以为三策。",https://so.gushiwen.org/shiwenv_cbe5452945e3.aspx
466,"锦衣红夺彩霞明，侵晓春游向野庭。
不识农夫辛苦力，骄骢蹋烂麦青春。",https://so.gushiwen.org/shiwenv_ed391e983ec9.aspx
467,"臣闻忠无不报，信不见疑，臣常以为然，徒虚语耳。昔荆轲慕燕丹之义，白虹贯日，太子畏之；卫先生为秦画长平之事，太白食昴，昭王疑之。夫精变天地而信不谕两主，岂不哀哉！今臣尽忠竭诚，毕议愿知，左右不明，卒从吏讯，为世所疑。是使荆轲、卫先生复起，而燕、秦不寤也。愿大王孰察之。
昔玉人献宝，楚王诛之；李斯竭忠，胡亥极刑。是以箕子阳狂，接舆避世，恐遭此患也。愿大王察玉人、李斯之意，而后楚王、胡亥之听，毋使臣为箕子、接舆所笑。臣闻比干剖心，子胥鸱夷，臣始不信，乃今知之。愿大王孰察，少加怜焉。
语曰：“有白头如新，倾盖如故。”何则？知与不知也。故樊於期逃秦之燕，借荆轲首以奉丹事；王奢去齐之魏，临城自刭以却齐而存魏。夫王奢、樊於期非新于齐、秦而故于燕、魏也，所以去二国、死两君者，行合于志，慕义无穷也。是以苏秦不信于天下，为燕尾生；白圭战亡六城，为魏取中山。何则？诚有以相知也。苏秦相燕，人恶之燕王，燕王按剑而怒，食以駃騠；白圭显于中山，人恶之于魏文侯，文侯赐以夜光之璧。何则？两主二臣，剖心析肝相信，岂移于浮辞哉！
故女无美恶，入宫见妒；士无贤不肖，入朝见嫉。昔司马喜膑脚于宋，卒相中山；范雎拉胁折齿于魏，卒为应侯。此二人者，皆信必然之画，捐朋党之私，挟孤独之交，故不能自免于嫉妒之人也。是以申徒狄蹈雍之河，徐衍负石入海，不容于世，义不苟取比周于朝以移主上之心。故百里奚乞食于道路，缪公委之以政；甯戚饭牛车下，桓公任之以国。此二人者，岂素宦于朝，借誉于左右，然后二主用之哉？感于心，合于行，坚如胶漆，昆弟不能离，岂惑于众口哉？故偏听生奸，独任成乱。昔鲁听季孙之说逐孔子，宋任子冉之计囚墨翟。夫以孔、墨之辩，不能自免于谗谀，而二国以危。何则？众口铄金，积毁销骨也。秦用戎人由余而伯中国，齐用越人子臧而强威、宣。此二国岂系于俗，牵于世，系奇偏之浮辞哉？公听并观，垂明当世。故意合则胡越为兄弟，由余，子臧是矣；不合则骨肉为仇敌，朱、象、管、蔡是矣。今人主诚能用齐、秦之明，后宋、鲁之听，则五伯不足侔，而三王易为也。
是以圣王觉寤，捐子之之心，而不说田常之贤，封比干之后，修孕妇之墓，故功业覆于天下。何则？欲善亡厌也。夫晋文亲其雠，强伯诸侯；齐桓用其仇，而一匡天下。何则？慈仁殷勤，诚加于心，不可以虚辞借也。
至夫秦用商鞅之法，东弱韩、魏，立强天下，卒车裂之。越用大夫种之谋，禽劲吴而伯中国，遂诛其身。是以孙叔敖三去相而不悔，於陵子仲辞三公为人灌园。今人主诚能去骄傲之心，怀可报之意，披心腹，见情素，堕肝胆，施德厚，终与之穷达，无爱于士，则桀之犬可使呔尧，跖之客可使刺由，何况因万乘之权，假圣王之资乎！然则荆轲湛七族，要离燔妻子()，岂足为大王道哉！
臣闻明月之珠，夜光之璧，以闇投人于道，众莫不按剑相眄者。何则？无因而至前也。蟠木根柢，轮囷离奇，而为万乘器者，以左右先为之容也。故无因而至前，虽出随珠和璧，祗怨结而不见德；有人先游，则枯木朽株，树功而不忘。今夫天下布衣穷居之士，身在贫羸，虽蒙尧、舜之术，挟伊、管之辩，怀龙逢、比干之意，而素无根柢之容，虽竭精神，欲开忠于当世之君，则人主必袭按剑相眄之迹矣。是使布衣之士不得为枯木朽株之资也。
是以圣王制世御俗，独化于陶钧之上，而不牵乎卑辞之语，不夺乎众多之口。故秦皇帝任中庶子蒙嘉之言，以信荆轲，而匕首窃发；周文王猎泾渭，载吕尚归，以王天下。秦信左右而亡，周用乌集而王。何则？以其能越挛拘之语，驰域外之议，独观乎昭旷之道也。
今人主沈谄谀之辞，牵帷廧之制，使不羁之士与牛骥同皁，此鲍焦所以愤于世也。
臣闻盛饰入朝者不以私污义，底厉名号者不以利伤行。故里名胜母，曾子不入；邑号朝歌，墨子回车。今欲使天下寥廓之士笼于威重之权，胁于位势之贵，回面污行，以事谄谀之人，而求亲近于左右，则士有伏死堀穴岩薮之中耳，安有尽忠信而趋阙下者哉！",https://so.gushiwen.org/shiwenv_7ddcdcf33399.aspx
468,"春种一粒粟，秋收万颗子。
四海无闲田，农夫犹饿死。
锄禾日当午，汗滴禾下土。
谁知盘中餐，粒粒皆辛苦？",https://so.gushiwen.org/shiwenv_ea761be0f016.aspx
469,"河流迅且浊，汤汤不可陵。
桧楫难为榜，松舟才自胜。
空庭偃旧木，荒畴余故塍。
不睹行人迹，但见狐兔兴。
寄言河上老，此水何当澄。",https://so.gushiwen.org/shiwenv_86bacddd7a9b.aspx
470,"蓝岑竦天壁，突兀如鲸额。
奔蹙横澄潭，势吞落星石。
沙带秋月明，水摇寒山碧。
佳境宜缓棹，清辉能留客。
恨君阻欢游，使我自惊惕。
所期俱卜筑，结茅炼金液。",https://so.gushiwen.org/shiwenv_c2a73cb51a55.aspx
471,车驾至临溜自劳军，群臣大会。帝谓弇曰：“昔韩信破历下以开基，今将军攻祝阿以发迹，此皆齐之西界，功足相方。而韩信袭击已降，将军独拔勍敌，其功乃难于信也。又田横烹郦生，及田横降，高帝诏卫尉，不听为仇。张步前亦杀伏隆，若步来归命，吾当诏大司徒释其怨。又事尤相类也。将军前在南阳，建此大策，常以为落落难合，有志者事竟成也。”,https://so.gushiwen.org/shiwenv_e08287038d66.aspx
472,"鱼在在藻，有颁其首。王在在镐，岂乐饮酒。
鱼在在藻，有莘其尾。王在在镐，饮酒乐岂。
鱼在在藻，依于其蒲。王在在镐，有那其居。",https://so.gushiwen.org/shiwenv_f2953ce093b7.aspx
473,"几年回首梦云关，此日重来两鬓斑。
点检梁间新岁月，招呼台上旧溪山。
三生漫说终无据，万法由来本自闲。
一笑支郎又相恼，新诗不落语言间。",https://so.gushiwen.org/shiwenv_2ff6fb29f41e.aspx
474,"洛阳城里见秋风，欲作家书意万重。
复恐匆匆说不尽，行人临发又开封。",https://so.gushiwen.org/shiwenv_596a2b090692.aspx
475,"赤路如龙蛇，不知几千丈。
出没山水间，一下复一上。
伊予独何为，与之同俯仰？",https://so.gushiwen.org/shiwenv_192fc2bb691c.aspx
476,"齐有富人，家累千金。其二子甚愚，其父又不教之。
一日，艾子谓其父曰：“君之子虽美，而不通世务，他日曷能克其家?”
父怒曰：“吾之子敏而且恃多能，岂有不通世务者耶?”
艾子曰：“不须试之他，但问君之子，所食者米，从何来？若知之，吾当妄言之罪。”
父遂呼其子问之。其子嘻然笑曰：“吾岂不知此也？每以布囊取来。”
其父愀然改容曰：“子之愚甚也!彼米不是田中来?”
艾子曰：“非其父不生其子。”",https://so.gushiwen.org/shiwenv_75d82c0ac549.aspx
477,"乌啼鹊噪昏乔木，清明寒食谁家哭。
风吹旷野纸钱飞，古墓垒垒春草绿。
棠梨花映白杨树，尽是死生别离处。
冥冥重泉哭不闻，萧萧暮雨人归去。",https://so.gushiwen.org/shiwenv_c7a26c8e23c8.aspx
478,"河中之水向东流，洛阳女儿名莫愁。
莫愁十三能织绮，十四采桑南陌头。
十五嫁于卢家妇，十六生儿字阿侯。
卢家兰室桂为梁，中有郁金苏合香。
头上金钗十二行，足下丝履五文章。
珊瑚挂镜烂生光，平头奴子擎履箱。
人生富贵何所望，恨不嫁与东家王。",https://so.gushiwen.org/shiwenv_1733debec719.aspx
479,"韩魏多奇节，倜傥遗声利。
共矜然诺心，各负纵横志。
结交一言重，相期千里至。
绿沉明月弦，金络浮云辔。
吹箫入吴市，击筑游燕肆。
寻源博望侯，结客远相求。
少年怀一顾，长驱背陇头。
焰焰戈霜动，耿耿剑虹浮。
天山冬夏雪，交河南北流。
云起龙沙暗，木落雁门秋。
轻生殉知己，非是为身谋。",https://so.gushiwen.org/shiwenv_e3a2e44e46ad.aspx
480,羊续高高挂起，冯苦苦伤悲。大海边，长江内，多少渔矶？记得荆公旧日题：何处无鱼羹饭吃？,https://so.gushiwen.org/shiwenv_36723633b9c9.aspx
481,"荆宣王问群臣曰：“吾闻北方之畏昭奚恤也，果诚何如？”群臣莫对。
江乙对曰：“虎求百兽而食之，得狐。狐曰：‘子无敢食我也！天帝使我长百兽。今子食我，是逆天帝命也！子以我为不信，吾为子先行，子随我后，观百兽之见我而敢不走乎？”虎以为然，故遂与之行。兽见之，皆走。虎不知兽畏己而走也，以为畏狐也。
今王之地五千里，带甲百万，而专属之于昭奚恤，故北方之畏奚恤也，其实畏王之甲兵也！犹百兽之畏虎也！”",https://so.gushiwen.org/shiwenv_986da243bcf8.aspx
482,"小戎俴收，五楘梁辀。游环胁驱，阴靷鋈续。文茵畅毂，驾我骐馵。言念君子，温其如玉。在其板屋，乱我心曲。
四牡孔阜，六辔在手。骐骝是中，騧骊是骖。龙盾之合，鋈以觼軜。言念君子，温其在邑。方何为期？胡然我念之。
俴驷孔群，厹矛鋈錞。蒙伐有苑，虎韔镂膺。交韔二弓，竹闭绲滕。言念君子，载寝载兴。厌厌良人，秩秩德音。",https://so.gushiwen.org/shiwenv_5ffa7445a130.aspx
483,"志在烟霞慕隐沦，功成归看五湖春。一叶舟中吟复醉，云水。此时方识自由身。
花岛为邻鸥作侣，深处。经年不见市朝人。已得希夷微妙旨，潜喜。荷衣蕙带绝纤尘。",https://so.gushiwen.org/shiwenv_74253fac9e5c.aspx
484,荀巨伯远看友人疾值胡贼攻郡，友人语巨伯曰：“吾今死矣，子可去。”巨伯曰：“远来相视，子令吾去，败义以求生，岂荀巨伯所行邪？”贼既至，谓巨伯曰：“大军至，一郡尽空，汝何男子，而敢独止？“巨伯曰：“友人有疾，不忍委之，宁以我身代友人命。”贼相谓曰：“我辈无义之人，而入有义之国。”遂班军而还，一郡并获全。,https://so.gushiwen.org/shiwenv_daea625010b2.aspx
485,"萧萧几叶风兼雨，离人偏识长更苦。欹枕数秋天，蟾蜍下早弦。
夜寒惊被薄，泪与灯花落。无处不伤心，轻尘在玉琴。",https://so.gushiwen.org/shiwenv_82584a101dc3.aspx
486,"悲哉，秋之为气也！
萧瑟兮草木摇落而变衰。
憭栗兮若在远行，登山临水兮送将归。
泬漻兮天高而气清，寂寥兮收潦而水清。
憯悽增欷兮，薄寒之中人，
怆怳懭悢兮，去故而就新。
坎廪兮贫士失职而志不平，
廓落兮羁旅而无友生，
惆怅兮而私自怜！
燕翩翩其辞归兮，蝉寂漠而无声。
雁廱廱而南游兮，鹍鸡啁哳而悲鸣。
独申旦而不寐兮，哀蟋蟀之宵征。
时亹亹而过中兮，蹇淹留而无成。
悲忧穷戚兮独处廓，有美一人兮心不绎。
去乡离家兮来远客，超逍遥兮今焉薄！
专思君兮不可化，君不知兮可奈何！
蓄怨兮积思，心烦憺兮忘食事。
原一见兮道余意，君之心兮与余异。
车既驾兮朅而归，不得见兮心伤悲。
倚结軨兮长太息，涕潺湲兮下霑轼。
忼慨绝兮不得，中瞀乱兮迷惑。
私自怜兮何极？心怦怦兮谅直。
皇天平分四时兮，窃独悲此凛秋。
白露既下百草兮，奄离披此梧楸。
去白日之昭昭兮，袭长夜之悠悠。
离芳蔼之方壮兮，余萎约而悲愁。
秋既先戒以白露兮，冬又申之以严霜。
收恢台之孟夏兮，然欿傺而沉藏。
叶菸邑而无色兮，枝烦挐而交横。
颜淫溢而将罢兮，柯仿佛而萎黄。
萷櫹椮之可哀兮，形销铄而瘀伤。
惟其纷糅而将落兮，恨其失时而无当。
揽騑辔而下节兮，聊逍遥以相佯。
岁忽忽而遒尽兮，恐余寿之弗将。
悼余生之不时兮，逢此世之俇攘。
澹容与而独倚兮，蟋蟀鸣此西堂。
心怵惕而震荡兮，何所忧之多方。
卬明月而太息兮，步列星而极明。
窃悲夫蕙华之曾敷兮，纷旖旎乎都房。
何曾华之无实兮，从风雨而飞飏！
以为君独服此蕙兮，羌无以异于众芳。
闵奇思之不通兮，将去君而高翔。
心闵怜之惨悽兮，愿一见而有明。
重无怨而生离兮，中结轸而增伤。
岂不郁陶而思君兮？君之门以九重！
猛犬狺狺而迎吠兮，关梁闭而不通。
皇天淫溢而秋霖兮，后土何时而得漧？
塊独守此无泽兮，仰浮云而永叹！
何时俗之工巧兮？背绳墨而改错！
郤骐骥而不乘兮，策驽骀而取路。
当世岂无骐骥兮，诚莫之能善御。
见执辔者非其人兮，故駶跳而远去。
凫雁皆唼夫梁藻兮，凤愈飘翔而高举。
圜凿而方枘兮，吾固知其鉏铻而难入。
众鸟皆有所登棲兮，凤独遑遑而无所集。
原衔枚而无言兮，尝被君之渥洽。
太公九十乃显荣兮，诚未遇其匹合。
谓骐骥兮安归？谓凤皇兮安棲？
变古易俗兮世衰，今之相者兮举肥。
骐骥伏匿而不见兮，凤皇高飞而不下。
鸟兽犹知怀德兮，何云贤士之不处？
骥不骤进而求服兮，凤亦不贪餧而妄食。
君弃远而不察兮，虽原忠其焉得？
欲寂漠而绝端兮，窃不敢忘初之厚德。
独悲愁其伤人兮，冯郁郁其何极？
霜露惨悽而交下兮，心尚幸其弗济。
霰雪雰糅其增加兮，乃知遭命之将至。
原徼幸而有待兮，泊莽莽与野草同死。
原自往而径游兮，路壅绝而不通。
欲循道而平驱兮，又未知其所从。
然中路而迷惑兮，自压桉而学诵。
性愚陋以褊浅兮，信未达乎从容。
窃美申包胥之气盛兮，恐时世之不固。
何时俗之工巧兮？灭规矩而改凿！
独耿介而不随兮，原慕先圣之遗教。
处浊世而显荣兮，非余心之所乐。
与其无义而有名兮，宁穷处而守高。
食不媮而为饱兮，衣不苟而为温。
窃慕诗人之遗风兮，原讬志乎素餐。
蹇充倔而无端兮，泊莽莽而无垠。
无衣裘以御冬兮，恐溘死不得见乎阳春。
靓杪秋之遥夜兮，心缭悷而有哀。
春秋逴逴而日高兮，然惆怅而自悲。
四时递来而卒岁兮，阴阳不可与俪偕。
白日晼晚其将入兮，明月销铄而减毁。
岁忽忽而遒尽兮，老冉冉而愈弛。
心摇悦而日幸兮，然怊怅而无冀。
中憯恻之悽怆兮，长太息而增欷。
年洋洋以日往兮，老嵺廓而无处。
事亹亹而觊进兮，蹇淹留而踌躇。
何氾滥之浮云兮？猋壅蔽此明月。
忠昭昭而原见兮，然霠曀而莫达。
原皓日之显行兮，云蒙蒙而蔽之。
窃不自聊而原忠兮，或黕点而汙之。
尧舜之抗行兮，瞭冥冥而薄天。
何险巇之嫉妒兮？被以不慈之伪名。
彼日月之照明兮，尚黯黮而有瑕。
何况一国之事兮，亦多端而胶加。
被荷裯之晏晏兮，然潢洋而不可带。
既骄美而伐武兮，负左右之耿介。
憎愠惀之修美兮，好夫人之慷慨。
众踥蹀而日进兮，美超远而逾迈。
农夫辍耕而容与兮，恐田野之芜秽。
事緜緜而多私兮，窃悼後之危败。
世雷同而炫曜兮，何毁誉之昧昧！
今修饰而窥镜兮，後尚可以竄藏。
愿寄言夫流星兮，羌倏忽而难当。
卒壅蔽此浮云，下暗漠而无光。
尧舜皆有所举任兮，故高枕而自适。
谅无怨于天下兮，心焉取此怵惕？
乘骐骥之浏浏兮，驭安用夫强策？
谅城郭之不足恃兮，虽重介之何益？
邅翼翼而无终兮，忳惛惛而愁约。
生天地之若过兮，功不成而无嶜。
原沉滞而不见兮，尚欲布名乎天下。
然潢洋而不遇兮，直怐愗而自苦。
莽洋洋而无极兮，忽翱翔之焉薄？
国有骥而不知乘兮，焉皇皇而更索？
宁戚讴于车下兮，桓公闻而知之。
无伯乐之相善兮，今谁使乎誉之？
罔流涕以聊虑兮，惟著意而得之。
纷纯纯之愿忠兮，妒被离而鄣之。
原赐不肖之躯而别离兮，放游志乎云中。
乘精气之抟抟兮，骛诸神之湛湛。
骖白霓之習習兮，历群灵之丰丰。
左硃雀之茇茇兮，右苍龙之躣躣。
属雷师之阗阗兮，通飞廉之衙衙。
前轻辌之锵锵兮，后辎乘之从从。
载云旗之委蛇兮，扈屯骑之容容。
计专专之不可化兮，原遂推而为臧。
赖皇天之厚德兮，还及君之无恙！",https://so.gushiwen.org/shiwenv_2710bc74dab6.aspx
487,"春欲尽，日迟迟，牡丹时。罗幌卷，翠帘垂。彩笺书，红粉泪，两心知。
人不在，燕空归，负佳期。香烬落，枕函欹。月分明，花淡薄，惹相思。",https://so.gushiwen.org/shiwenv_12296c59d5d6.aspx
488,"药名招婺源马荀仲游雨岩。马善医。
山路风来草木香。雨余凉意到胡床。泉石膏肓吾已甚，多病，提防风月费篇章。
孤负寻常山简醉，独自，故应知子草玄忙。湖海早知身汗漫，谁伴？只甘松竹共凄凉。",https://so.gushiwen.org/shiwenv_910fe6c063d6.aspx
489,"梅落繁枝千万片，犹自多情，学雪随风转。昨夜笙歌容易散，酒醒添得愁无限。
楼上春山寒四面，过尽征鸿，暮景烟深浅。一晌凭栏人不见，鲛绡掩泪思量遍。",https://so.gushiwen.org/shiwenv_0b495c39987f.aspx
490,"彼采葛兮，一日不见，如三月兮！
彼采萧兮，一日不见，如三秋兮！
彼采艾兮！一日不见，如三岁兮！",https://so.gushiwen.org/shiwenv_bec4205dd233.aspx
491,"春情只到梨花薄，片片催零落。夕阳何事近黄昏，不道人间犹有未招魂。
银笺别梦当时句，密绾同心苣。为伊判作梦中人，索向画图清夜唤真真。",https://so.gushiwen.org/shiwenv_54b9fc077dcb.aspx
492,"绵绵瓜瓞。民之初生，自土沮漆。古公亶父，陶复陶冗，未有家室。
古公亶父，来朝走马。率西水浒，至于岐下。爰及姜女，聿来胥宇。
周原膴々，堇荼如饴。爰始爰谋，爰契我龟，曰止曰时，筑室于兹。
乃慰乃止，乃左乃右，乃疆乃理，乃宣乃亩。自西徂东，周爰执事。
乃召司空，乃召司徒，俾立室家。其绳则直，缩版以载，作庙翼翼。
捄之陾，度之薨薨，筑之登登，削屡冯冯。百堵皆兴，鼛鼓弗胜。
乃立皋门，皋门有伉。乃立应门，应门将将。乃立冢土，戎丑攸行。
肆不殄厥愠，亦不陨厥问。柞棫拔矣，行道兑矣。混夷駾矣，维其喙矣！
虞芮质厥成，文王蹶厥生。予曰有疏附，予曰有先后。予曰有奔奏，予曰有御侮！",https://so.gushiwen.org/shiwenv_1a37c047edd6.aspx
493,"麦秀渐渐兮，禾黍油油。
彼狡童兮，不与我好兮。",https://so.gushiwen.org/shiwenv_0820a90caa71.aspx
494,"胡人吹笛戍楼间，楼上萧条海月闲。
借问落梅凡几曲，从风一夜满关山。",https://so.gushiwen.org/shiwenv_4339d26e059b.aspx
495,"有女同车，颜如舜华。将翱将翔，佩玉琼琚。彼美孟姜，洵美且都。
有女同行，颜如舜英。将翱将翔，佩玉将将。彼美孟姜，德音不忘。",https://so.gushiwen.org/shiwenv_105d08a95e7d.aspx
496,"柴门寂寂黍饭馨，山家烟火春雨晴。
庭花蒙蒙水泠泠，小儿啼索树上莺。",https://so.gushiwen.org/shiwenv_00aa4d7e0463.aspx
497,"洛城一别四千里，胡骑长驱五六年。
草木变衰行剑外，兵戈阻绝老江边。
思家步月清宵立，忆弟看云白日眠。
闻道河阳近乘胜，司徒急为破幽燕。",https://so.gushiwen.org/shiwenv_2c5ca34adfcf.aspx
498,"步出城东门，遥望江南路。
前日风雪中，故人从此去。
我欲渡河水，河水深无梁。
愿为双黄鹄，高飞还故乡。",https://so.gushiwen.org/shiwenv_cb2af6b9bbbf.aspx
499,"去者日以疏，来者日以亲。
出郭门直视，但见丘与坟。
古墓犁为田，松柏摧为薪。
白杨多悲风，萧萧愁杀人。
思还故里闾，欲归道无因。",https://so.gushiwen.org/shiwenv_566eb225e53e.aspx
500,"辞宗盛荆梦，登歌美凫绎。
徒收杞梓饶，曾非羽人宅。
罗景蔼云扃，沾光扈龙策。
御风亲列涂，乘山穷禹迹。
含啸对雾岑，延萝倚峰壁。
青冥摇烟树，穹跨负天石。
霜崖灭土膏，金涧测泉脉。
旋渊抱星汉，乳窦通海碧。
谷馆驾鸿人，岩栖咀丹客。
殊物藏珍怪，奇心隐仙籍。
高世伏音华，绵古遁精魄。
萧瑟生哀听，参差远惊觌。
惭无献赋才，洗污奉毫帛。",https://so.gushiwen.org/shiwenv_9c56557e284b.aspx
501,"君家全盛日，台鼎何陆离！
斩鳌翼娲皇，炼石补天维。
一回日月顾，三入凤凰池。
失势青门傍，种瓜复几时？
犹会众宾客，三千光路岐。
皇恩雪愤懑，松柏含荣滋。
我非东床人，令姊忝齐眉。
浪迹未出世，空名动京师。
适遭云罗解，翻谪夜郎悲。
拙妻莫邪剑，及此二龙随。
惭君湍波苦，千里远从之。
白帝晓猿断，黄牛过客迟。
遥瞻明月峡，西去益相思。",https://so.gushiwen.org/shiwenv_a3ea5d690b51.aspx
502,"天门开，詄荡荡，穆并骋，以临飨。
光夜烛，德信著，灵浸鸿，长生豫。
太朱涂广，夷石为堂，饰玉梢以舞歌，体招摇若永望。
星留俞，塞陨光，照紫幄，珠烦黄。
幡比翅回集，贰双飞常羊。
月穆穆以金波，日华耀以宣明。
假清风轧忽，激长至重觞。
神裴回若留放，殣冀亲以肆章。
函蒙祉福常若期，寂谬上天知厥时。
泛泛滇滇从高斿，殷勤此路胪所求。
佻正嘉古弘以昌，休嘉砰隐溢四方。
专精厉意逝九阂，纷云六幕浮大海。",https://so.gushiwen.org/shiwenv_161c4637caa5.aspx
503,"桂树丛生兮山之幽，偃蹇连蜷兮枝相缭。
山气巄嵷兮石嵯峨，溪谷崭岩兮水曾波。
猿狖群啸兮虎豹嗥，攀援桂枝兮聊淹留。
王孙游兮不归，春草生兮萋萋。
岁暮兮不自聊，蟪蛄鸣兮啾啾。
坱兮轧，山曲岪，心淹留兮恫慌忽。
罔兮沕，憭兮栗，虎豹穴。
丛薄深林兮，人上栗。
嵚岑碕礒兮，碅磳磈硊；
树轮相纠兮，林木茷骫。
青莎杂树兮，薠草靃靡；
白鹿麏麚兮，或腾或倚。
状貌崟崟兮峨峨，凄凄兮漇漇。
猕猴兮熊罴，慕类兮以悲；
攀援桂枝兮聊淹留。
虎豹斗兮熊罴咆，禽兽骇兮亡其曹。
王孙兮归来，山中兮不可以久留。",https://so.gushiwen.org/shiwenv_6cd1b64b2d68.aspx
504,"北阙圣人歌太康，南冠君子窜遐荒。
汉酺闻奏钧天乐，愿得风吹到夜郎。",https://so.gushiwen.org/shiwenv_2e40c626fc00.aspx
505,"闲梦远，南国正芳春。船上管弦江面渌，满城飞絮辊轻尘。忙杀看花人！
闲梦远，南国正清秋。千里江山寒色远，芦花深处泊孤舟，笛在月明楼。",https://so.gushiwen.org/shiwenv_a1482ccb71be.aspx
506,"古木阴中系短篷，杖藜扶我过桥东。
沾衣欲湿杏花雨，吹面不寒杨柳风。",https://so.gushiwen.org/shiwenv_f20c6e290a03.aspx
507,"流莺漂荡复参差，度陌临流不自持。
巧啭岂能无本意？良辰未必有佳期。
风朝露夜阴晴里，万户千门开闭时。
曾苦伤春不忍听，凤城何处有花枝。",https://so.gushiwen.org/shiwenv_5c6a6e4c7cb2.aspx
508,"不向长安路上行。却教山寺厌逢迎。味无味处求吾乐，材不材间过此生。
宁作我，岂其卿。人间走遍却归耕。一松一竹真朋友，山鸟山花好弟兄。",https://so.gushiwen.org/shiwenv_f6cc98463871.aspx
509,"秋后亭皋木叶稀，霜前关塞雁南归。晓云散去山腰瘦，宿雨来时水面肥。
吾老矣，久忘机，沙鸥相对不惊飞。柳溪父老应怜我，荒却溪南旧钓矶。",https://so.gushiwen.org/shiwenv_6d2589515328.aspx
