idx,poem_text,url
511,清 时 有 味 是 无 能 闲 爱 孤 云 静 爱 僧 欲 把 一 麾 江 海 去 乐 游 原 上 望 昭 陵,https://so.gushiwen.org/shiwenv_35d8561345a9.aspx
512,燕 子 来 时 新 社 梨 花 落 后 清 明 池 上 碧 苔 三 四 点 叶 底 黄 鹂 一 两 声 日 长 飞 絮 轻 巧 笑 东 邻 女 伴 采 桑 径 里 逢 迎 疑 怪 昨 宵 春 梦 好 元 是 今 朝 斗 草 赢 笑 从 双 脸 生,https://so.gushiwen.org/shiwenv_fc2335c98c2b.aspx
513,旅 馆 寒 灯 独 不 眠 客 心 何 事 转 凄 然 故 乡 今 夜 思 千 里 霜 鬓 明 朝 又 一 年,https://so.gushiwen.org/shiwenv_a34c2028f203.aspx
514,年 去 年 来 白 发 新 匆 匆 马 上 又 逢 春 关 河 底 事 空 留 客 岁 月 无 情 不 贷 人 一 寸 丹 心 图 报 国 两 行 清 泪 为 思 亲 孤 怀 激 烈 难 消 遣 漫 把 金 盘 簇 五 辛,https://so.gushiwen.org/shiwenv_ae6e8b720152.aspx
515,春 夜 阑 春 恨 切 花 外 子 规 啼 月 人 不 见 梦 难 凭 红 纱 一 点 灯 偏 怨 别 是 芳 节 庭 下 丁 香 千 结 宵 雾 散 晓 霞 晖 梁 间 双 燕 飞,https://so.gushiwen.org/shiwenv_403f9d7a471f.aspx
516,林 中 空 寂 舍 阶 下 终 南 山 高 卧 一 床 上 回 看 六 合 间 浮 云 几 处 灭 飞 鸟 何 时 还 问 义 天 人 接 无 心 世 界 闲 谁 知 大 隐 者 兄 弟 自 追 攀,https://so.gushiwen.org/shiwenv_a6480b5b533f.aspx
517,游 人 杜 陵 北 送 客 汉 川 东 无 论 去 与 住 俱 是 一 飘 蓬 秋 鬓 含 霜 白 衰 颜 倚 酒 红 别 有 相 思 处 啼 鸟 杂 夜 风,https://so.gushiwen.org/shiwenv_f9a4a3fa6796.aspx
518,双 鹅 飞 洛 阳 五 马 渡 江 徼 何 意 上 东 门 胡 雏 更 长 啸 中 原 走 豺 虎 烈 火 焚 宗 庙 太 白 昼 经 天 颓 阳 掩 馀 照 王 城 皆 荡 覆 世 路 成 奔 峭 四 海 望 长 安 颦 眉 寡 西 笑 苍 生 疑 落 叶 白 骨 空 相 吊 连 兵 似 雪 山 破 敌 谁 能 料 我 垂 北 溟 翼 且 学 南 山 豹 崔 子 贤 主 人 欢 娱 每 相 召 胡 床 紫 玉 笛 却 坐 青 云 叫 杨 花 满 州 城 置 酒 同 临 眺 忽 思 剡 溪 去 水 石 远 清 妙 雪 尽 天 地 明 风 开 湖 山 貌 闷 为 洛 生 咏 醉 发 吴 越 调 赤 霞 动 金 光 日 足 森 海 峤 独 散 万 古 意 闲 垂 一 溪 钓 猿 近 天 上 啼 人 移 月 边 棹 无 以 墨 绶 苦 来 求 丹 砂 要 华 发 长 折 腰 将 贻 陶 公 诮,https://so.gushiwen.org/shiwenv_0d19862e80a1.aspx
519,我 车 既 攻 我 马 既 同 四 牡 庞 庞 驾 言 徂 东 田 车 既 好 田 牡 孔 阜 东 有 甫 草 驾 言 行 狩 之 子 于 苗 选 徒 嚣 嚣 建 旐 设 旄 搏 兽 于 敖 驾 彼 四 牡 四 牡 奕 奕 赤 芾 金 舄 会 同 有 绎 决 拾 既 佽 弓 矢 既 调 射 夫 既 同 助 我 举 柴 四 黄 既 驾 两 骖 不 猗 不 失 其 驰 舍 矢 如 破 萧 萧 马 鸣 悠 悠 旆 旌 徒 御 不 惊 大 庖 不 盈 之 子 于 征 有 闻 无 声 允 矣 君 子 展 也 大 成,https://so.gushiwen.org/shiwenv_3c13a04420f3.aspx
520,一 尺 深 红 胜 曲 尘 天 生 旧 物 不 如 新 合 欢 桃 核 终 堪 恨 里 许 元 来 别 有 人 井 底 点 灯 深 烛 伊 共 郎 长 行 莫 围 棋 玲 珑 骰 子 安 红 豆 入 骨 相 思 知 不 知,https://so.gushiwen.org/shiwenv_a2b349dd32e8.aspx
521,岂 曰 无 衣 七 兮 不 如 子 之 衣 安 且 吉 兮 岂 曰 无 衣 六 兮 不 如 子 之 衣 安 且 燠 兮,https://so.gushiwen.org/shiwenv_ab10f29a0d36.aspx
522,匪 风 发 兮 匪 车 偈 兮 顾 瞻 周 道 中 心 怛 兮 匪 风 飘 兮 匪 车 嘌 兮 顾 瞻 周 道 中 心 吊 兮 谁 能 亨 鱼 溉 之 釜 鬵 谁 将 西 归 怀 之 好 音,https://so.gushiwen.org/shiwenv_ba56a6994882.aspx
523,越 王 勾 践 破 吴 归 义 士 还 乡 尽 锦 衣 宫 女 如 花 满 春 殿 只 今 惟 有 鹧 鸪 飞,https://so.gushiwen.org/shiwenv_bca625cc448c.aspx
524,楚 水 清 若 空 遥 将 碧 海 通 人 分 千 里 外 兴 在 一 杯 中 谷 鸟 吟 晴 日 江 猿 啸 晚 风 平 生 不 下 泪 于 此 泣 无 穷,https://so.gushiwen.org/shiwenv_abc1aa91e12a.aspx
525,永 夜 抛 人 何 处 去 绝 来 音 香 阁 掩 眉 敛 月 将 沉 争 忍 不 相 寻 怨 孤 衾 换 我 心 为 你 心 始 知 相 忆 深,https://so.gushiwen.org/shiwenv_cda0e25b4442.aspx
526,凉 叶 萧 萧 散 雨 声 虚 堂 淅 淅 掩 霜 清 黄 华 自 与 西 风 约 白 发 先 从 远 客 生 吟 似 候 虫 秋 更 苦 梦 和 寒 鹊 夜 频 惊 何 时 石 岭 关 山 路 一 望 家 山 眼 暂 明,https://so.gushiwen.org/shiwenv_b1348b9cef01.aspx
527,西 楼 遗 迹 尚 豪 雄 锦 绣 笙 萧 在 半 空 万 里 因 循 成 久 客 一 年 容 易 又 秋 风 烛 光 低 映 珠 鞴 丽 酒 晕 徐 添 玉 颊 红 归 路 迎 凉 更 堪 爱 摩 诃 池 上 月 方 中,https://so.gushiwen.org/shiwenv_29c6faf9a402.aspx
528,凭 绣 槛 解 罗 帷 未 得 君 书 断 肠 潇 湘 春 雁 飞 不 知 征 马 几 时 归 海 棠 花 谢 也 雨 霏 霏,https://so.gushiwen.org/shiwenv_df299cdcee7c.aspx
529,鸾 扇 斜 分 凤 幄 开 星 桥 横 过 鹊 飞 回 争 将 世 上 无 期 别 换 得 年 年 一 度 来,https://so.gushiwen.org/shiwenv_7c2f04422538.aspx
530,峭 壁 连 崆 峒 攒 峰 叠 翠 微 鸟 声 堪 驻 马 林 色 可 忘 机 怪 石 时 侵 径 轻 萝 乍 拂 衣 路 长 愁 作 客 年 老 更 思 归 且 悦 岩 峦 胜 宁 嗟 意 绪 违 山 行 应 未 尽 谁 与 玩 芳 菲,https://so.gushiwen.org/shiwenv_bd44b8f3604d.aspx
531,朝 来 临 镜 台 妆 罢 暂 裴 回 千 金 始 一 笑 一 召 讵 能 来,https://so.gushiwen.org/shiwenv_a26794930890.aspx
532,愁 脉 脉 目 断 江 南 江 北 烟 树 重 重 芳 信 隔 小 楼 山 几 尺 细 草 孤 云 斜 日 一 向 弄 晴 天 色 帘 外 落 花 飞 不 得 东 风 无 气 力,https://so.gushiwen.org/shiwenv_4f602ec5386b.aspx
533,秋 风 萧 萧 愁 杀 人 出 亦 愁 入 亦 愁 座 中 何 人 谁 不 怀 忧 令 我 白 头 胡 地 多 飚 风 树 木 何 修 修 离 家 日 趋 远 衣 带 日 趋 缓 心 思 不 能 言 肠 中 车 轮 转,https://so.gushiwen.org/shiwenv_db1436a0175e.aspx
534,信 彼 南 山 维 禹 甸 之 畇 畇 原 隰 曾 孙 田 之 我 疆 我 理 南 东 其 亩 上 天 同 云 雨 雪 雰 雰 益 之 以 霡 霂 既 优 既 渥 既 沾 既 足 生 我 百 谷 疆 埸 翼 翼 黍 稷 彧 彧 曾 孙 之 穑 以 为 酒 食 畀 我 尸 宾 寿 考 万 年 中 田 有 庐 疆 埸 有 瓜 是 剥 是 菹 献 之 皇 祖 曾 孙 寿 考 受 天 之 祜 祭 以 清 酒 从 以 骍 牡 享 于 祖 考 执 其 鸾 刀 以 启 其 毛 取 其 血 膋 是 烝 是 享 苾 苾 芬 芬 祀 事 孔 明 先 祖 是 皇 报 以 介 福 万 寿 无 疆,https://so.gushiwen.org/shiwenv_6c0808d66627.aspx
535,风 头 才 北 忽 成 南 转 眼 黄 田 到 谢 潭 仿 佛 一 峰 船 外 影 褰 帏 急 看 紫 巉 岩,https://so.gushiwen.org/shiwenv_9f34838d5cbd.aspx
536,偶 检 丛 纸 中 得 花 瓣 一 包 纸 背 细 书 辛 幼 安 更 能 消 几 番 风 雨 一 阕 乃 是 京 师 悯 忠 寺 海 棠 花 戊 辰 暮 春 所 戏 为 也 泫 然 得 句 人 天 无 据 被 侬 留 得 香 魂 住 如 梦 如 烟 枝 上 花 开 又 十 年 十 年 千 里 风 痕 雨 点 斓 斑 里 莫 怪 怜 他 身 世 依 然 是 落 花,https://so.gushiwen.org/shiwenv_64cc93b81c51.aspx
537,自 从 别 欢 后 叹 音 不 绝 响 黄 檗 向 春 生 苦 心 随 日 长,https://so.gushiwen.org/shiwenv_0a4e835673b6.aspx
538,复 楚 情 何 极 亡 秦 气 未 平 雄 风 清 角 劲 落 日 大 旗 明 缟 素 酬 家 国 戈 船 决 死 生 胡 笳 千 古 恨 一 片 月 临 城 战 苦 难 酬 国 仇 深 敢 忆 家 一 身 存 汉 腊 满 目 渺 胡 沙 落 月 翻 旗 影 清 霜 冷 剑 花 六 军 浑 散 尽 半 夜 起 悲 笳 一 旅 同 仇 谊 三 秋 故 主 怀 将 星 沉 左 辅 卿 月 隐 中 台 东 阁 尘 宾 幕 西 征 愧 赋 才 月 明 笳 鼓 切 今 夜 为 谁 哀,https://so.gushiwen.org/shiwenv_b30859eabc54.aspx
539,江 北 秋 阴 一 半 开 晚 云 含 雨 却 低 回 青 山 缭 绕 疑 无 路 忽 见 千 帆 隐 映 来,https://so.gushiwen.org/shiwenv_3da7fd973e65.aspx
540,孤 村 落 日 残 霞 轻 烟 老 树 寒 鸦 一 点 飞 鸿 影 下 青 山 绿 水 白 草 红 叶 黄 花,https://so.gushiwen.org/shiwenv_e880525df22e.aspx
541,春 残 何 事 苦 思 乡 病 里 梳 头 恨 最 长 梁 燕 语 多 终 日 在 蔷 薇 风 细 一 帘 香,https://so.gushiwen.org/shiwenv_f55387f993de.aspx
542,初 八 月 半 镜 上 青 霄 斜 倚 画 阑 娇 不 语 暗 移 梅 影 过 红 桥 裙 带 北 风 飘,https://so.gushiwen.org/shiwenv_c8f425faf668.aspx
543,早 秋 惊 落 叶 飘 零 似 客 心 翻 飞 未 肯 下 犹 言 惜 故 林,https://so.gushiwen.org/shiwenv_919a7e420db8.aspx
544,荷 叶 罗 裙 一 色 裁 芙 蓉 向 脸 两 边 开 乱 入 池 中 看 不 见 闻 歌 始 觉 有 人 来,https://so.gushiwen.org/shiwenv_c953220f9f52.aspx
545,燕 燕 于 飞 差 池 其 羽 之 子 于 归 远 送 于 野 瞻 望 弗 及 泣 涕 如 雨 燕 燕 于 飞 颉 之 颃 之 之 子 于 归 远 于 将 之 瞻 望 弗 及 伫 立 以 泣 燕 燕 于 飞 下 上 其 音 之 子 于 归 远 送 于 南 瞻 望 弗 及 实 劳 我 心 仲 氏 任 只 其 心 塞 渊 终 温 且 惠 淑 慎 其 身 先 君 之 思 以 勖 寡 人,https://so.gushiwen.org/shiwenv_8fd09b9d7295.aspx
546,大 江 流 日 夜 客 心 悲 未 央 徒 念 关 山 近 终 知 返 路 长 秋 河 曙 耿 耿 寒 渚 夜 苍 苍 引 领 见 京 室 宫 雉 正 相 望 金 波 丽 鳷 鹊 玉 绳 低 建 章 驱 车 鼎 门 外 思 见 昭 丘 阳 驰 晖 不 可 接 何 况 隔 两 乡 风 云 有 鸟 路 江 汉 限 无 梁 常 恐 鹰 隼 击 时 菊 委 严 霜 寄 言 罻 罗 者 寥 廓 已 高 翔,https://so.gushiwen.org/shiwenv_389169785115.aspx
547,突 骑 连 营 鸟 不 飞 北 风 浩 浩 发 阴 机 三 秦 形 胜 无 今 古 千 里 传 闻 果 是 非 偃 蹇 鲸 鲵 人 海 涸 分 明 蛇 犬 铁 山 围 穷 途 老 阮 无 奇 策 空 望 岐 阳 泪 满 衣 百 二 关 河 草 不 横 十 年 戎 马 暗 秦 京 岐 阳 西 望 无 来 信 陇 水 东 流 闻 哭 声 野 蔓 有 情 萦 战 骨 残 阳 何 意 照 空 城 从 谁 细 向 苍 苍 问 争 遣 蚩 尤 作 五 兵 眈 眈 九 虎 护 秦 关 懦 楚 孱 齐 机 上 看 禹 贡 土 田 推 陆 海 汉 家 封 徼 尽 天 山 北 风 猎 猎 悲 笳 发 渭 水 潇 潇 战 骨 寒 三 十 六 峰 长 剑 在 倚 天 仙 掌 惜 空 闲,https://so.gushiwen.org/shiwenv_26ffb6d2bc68.aspx
548,俟 我 于 著 乎 而 充 耳 以 素 乎 而 尚 之 以 琼 华 乎 而 俟 我 于 庭 乎 而 充 耳 以 青 乎 而 尚 之 以 琼 莹 乎 而 俟 我 于 堂 乎 而 充 耳 以 黄 乎 而 尚 之 以 琼 英 乎 而,https://so.gushiwen.org/shiwenv_96a90bd889b6.aspx
549,台 城 六 代 竞 豪 华 结 绮 临 春 事 最 奢 万 户 千 门 成 野 草 只 缘 一 曲 后 庭 花,https://so.gushiwen.org/shiwenv_a0e4cb81736e.aspx
550,萋 兮 斐 兮 成 是 贝 锦 彼 谮 人 者 亦 已 大 甚 哆 兮 侈 兮 成 是 南 箕 彼 谮 人 者 谁 适 与 谋 缉 缉 翩 翩 谋 欲 谮 人 慎 尔 言 也 谓 尔 不 信 捷 捷 幡 幡 谋 欲 谮 言 岂 不 尔 受 既 其 女 迁 骄 人 好 好 劳 人 草 草 苍 天 苍 天 视 彼 骄 人 矜 此 劳 人 彼 谮 人 者 谁 适 与 谋 取 彼 谮 人 投 畀 豺 虎 豺 虎 不 食 投 畀 有 北 有 北 不 受 投 畀 有 昊 杨 园 之 道 猗 于 亩 丘 寺 人 孟 子 作 为 此 诗 凡 百 君 子 敬 而 听 之,https://so.gushiwen.org/shiwenv_8a646375ddc5.aspx
551,细 雨 湿 流 光 芳 草 年 年 与 恨 长 烟 锁 凤 楼 无 限 事 茫 茫 鸾 镜 鸳 衾 两 断 肠 魂 梦 任 悠 扬 睡 起 杨 花 满 绣 床 薄 悻 不 来 门 半 掩 斜 阳 负 你 残 春 泪 几 行,https://so.gushiwen.org/shiwenv_2458663e6b8a.aspx
552,世 间 荣 落 重 逡 巡 我 独 丘 园 坐 四 春 纵 使 有 花 兼 有 月 可 堪 无 酒 又 无 人 青 袍 似 草 年 年 定 白 发 如 丝 日 日 新 欲 逐 风 波 千 万 里 未 知 何 路 到 龙 津,https://so.gushiwen.org/shiwenv_bec548aaccfd.aspx
553,迟 日 江 山 丽 春 风 花 草 香 泥 融 飞 燕 子 沙 暖 睡 鸳 鸯 江 碧 鸟 逾 白 山 青 花 欲 燃 今 春 看 又 过 何 日 是 归 年,https://so.gushiwen.org/shiwenv_03b34d6fdc1b.aspx
554,新 叶 初 冉 冉 初 蕊 新 霏 霏 逢 君 后 园 讌 相 随 巧 笑 归 亲 劳 君 玉 指 摘 以 赠 南 威 用 持 插 云 髻 翡 翠 比 光 辉 日 暮 长 零 落 君 恩 不 可 追,https://so.gushiwen.org/shiwenv_90acf5d0c842.aspx
555,碧 山 锦 树 明 秋 霁 路 转 陡 疑 无 地 忽 有 人 家 临 曲 水 竹 篱 茅 舍 酒 旗 沙 岸 一 簇 成 村 市 凄 凉 只 恐 乡 心 起 凤 楼 远 回 头 谩 凝 睇 何 处 今 宵 孤 馆 里 一 声 征 雁 半 窗 残 月 总 是 离 人 泪,https://so.gushiwen.org/shiwenv_6287ddd99a71.aspx
556,泛 彼 柏 舟 亦 泛 其 流 耿 耿 不 寐 如 有 隐 忧 微 我 无 酒 以 敖 以 游 我 心 匪 鉴 不 可 以 茹 亦 有 兄 弟 不 可 以 据 薄 言 往 愬 逢 彼 之 怒 我 心 匪 石 不 可 转 也 我 心 匪 席 不 可 卷 也 威 仪 棣 棣 不 可 选 也 忧 心 悄 悄 愠 于 群 小 觏 闵 既 多 受 侮 不 少 静 言 思 之 寤 辟 有 摽 日 居 月 诸 胡 迭 而 微 心 之 忧 矣 如 匪 浣 衣 静 言 思 之 不 能 奋 飞,https://so.gushiwen.org/shiwenv_5b2100b91c1c.aspx
557,秋 夜 香 闺 思 寂 寥 漏 迢 迢 鸳 帷 罗 幌 麝 烟 销 烛 光 摇 正 忆 玉 郎 游 荡 去 无 寻 处 更 闻 帘 外 雨 潇 潇 滴 芭 蕉,https://so.gushiwen.org/shiwenv_28f7144715bd.aspx
558,浮 云 在 空 碧 来 往 议 阴 晴 荷 雨 洒 衣 湿 蘋 风 吹 袖 清 鹊 声 喧 日 出 鸥 性 狎 波 平 山 色 不 言 语 唤 醒 三 日 酲,https://so.gushiwen.org/shiwenv_a04406a3a4f9.aspx
559,汉 水 方 城 带 百 蛮 四 邻 谁 道 乱 周 班 如 何 一 梦 高 唐 雨 自 此 无 心 入 武 关,https://so.gushiwen.org/shiwenv_91864717c8ff.aspx
560,异 国 非 所 志 烦 劳 殊 清 闲 惊 涛 千 万 里 无 乃 见 钟 山,https://so.gushiwen.org/shiwenv_854822fcbe3b.aspx
561,红 叶 醉 秋 色 碧 溪 弹 夜 弦 佳 期 不 可 再 风 雨 杳 如 年,https://so.gushiwen.org/shiwenv_019a051fa6ba.aspx
562,入 春 才 七 日 离 家 已 二 年 人 归 落 雁 后 思 发 在 花 前,https://so.gushiwen.org/shiwenv_29252ac44d0f.aspx
563,谁 家 宅 第 成 还 破 何 处 亲 宾 哭 复 歌 昨 日 屋 头 堪 炙 手 今 朝 门 外 好 张 罗 北 邙 未 省 留 闲 地 东 海 何 曾 有 顶 波 莫 笑 贱 贫 夸 富 贵 共 成 枯 骨 两 何 如,https://so.gushiwen.org/shiwenv_de416700bfc8.aspx
564,采 莲 归 绿 水 芙 蓉 衣 秋 风 起 浪 凫 雁 飞 桂 棹 兰 桡 下 长 浦 罗 裙 玉 腕 轻 摇 橹 叶 屿 花 潭 极 望 平 江 讴 越 吹 相 思 苦 相 思 苦 佳 期 不 可 驻 塞 外 征 夫 犹 未 还 江 南 采 莲 今 已 暮 今 已 暮 采 莲 花 渠 今 那 必 尽 娼 家 官 道 城 南 把 桑 叶 何 如 江 上 采 莲 花 莲 花 复 莲 花 花 叶 何 稠 叠 叶 翠 本 羞 眉 花 红 强 如 颊 佳 人 不 在 兹 怅 望 别 离 时 牵 花 怜 共 蒂 折 藕 爱 连 丝 故 情 无 处 所 新 物 从 华 滋 不 惜 西 津 交 佩 解 还 羞 北 海 雁 书 迟 采 莲 歌 有 节 采 莲 夜 未 歇 正 逢 浩 荡 江 上 风 又 值 徘 徊 江 上 月 徘 徊 莲 浦 夜 相 逢 吴 姬 越 女 何 丰 茸 共 问 寒 江 千 里 外 征 客 关 山 路 几 重,https://so.gushiwen.org/shiwenv_13b48374f039.aspx
565,千 秋 佳 节 名 空 在 承 露 丝 囊 世 已 无 唯 有 紫 苔 偏 称 意 年 年 因 雨 上 金 铺,https://so.gushiwen.org/shiwenv_2a4861be772b.aspx
566,高 高 亭 子 郡 城 西 直 上 千 尺 与 云 齐 盘 崖 缘 壁 试 攀 跻 群 山 向 下 飞 鸟 低 使 君 五 马 天 半 嘶 丝 绳 玉 壶 为 君 提 坐 来 一 望 无 端 倪 红 花 绿 柳 莺 乱 啼 千 家 万 井 连 回 溪 酒 行 未 醉 闻 暮 鸡 点 笔 操 纸 为 君 题 为 君 题 惜 解 携 草 萋 萋 没 马 蹄,https://so.gushiwen.org/shiwenv_fa7f2340c62c.aspx
567,雨 余 溪 水 掠 堤 平 闲 看 村 童 谢 晚 晴 竹 马 踉 蹡 冲 淖 去 纸 鸢 跋 扈 挟 风 鸣 三 冬 暂 就 儒 生 学 千 耦 还 从 父 老 耕 识 字 粗 堪 供 赋 役 不 须 辛 苦 慕 公 卿,https://so.gushiwen.org/shiwenv_cde41ad07241.aspx
568,我 来 竟 何 事 高 卧 沙 丘 城 城 边 有 古 树 日 夕 连 秋 声 鲁 酒 不 可 醉 齐 歌 空 复 情 思 君 若 汶 水 浩 荡 寄 南 征,https://so.gushiwen.org/shiwenv_3e6629e8845c.aspx
569,海 燕 参 差 沟 水 流 同 君 身 世 属 离 忧 相 携 花 下 非 秦 赘 对 泣 春 天 类 楚 囚 碧 草 暗 侵 穿 苑 路 珠 帘 不 卷 枕 江 楼 莫 惊 五 胜 埋 香 骨 地 下 伤 春 亦 白 头,https://so.gushiwen.org/shiwenv_740cef8b5937.aspx
570,雪 下 桂 花 稀 啼 乌 被 弹 归 关 水 乘 驴 影 秦 风 帽 带 垂 入 乡 诚 可 重 无 印 自 堪 悲 卿 卿 忍 相 问 镜 中 双 泪 姿,https://so.gushiwen.org/shiwenv_1523ffab2374.aspx
571,玉 溆 花 争 发 金 塘 水 乱 流 相 逢 畏 相 失 并 著 木 兰 舟,https://so.gushiwen.org/shiwenv_7114c5f9258f.aspx
572,飘 飘 江 风 起 萧 飒 海 树 秋 登 舻 美 清 夜 挂 席 移 轻 舟 月 随 碧 山 转 水 合 青 天 流 杳 如 星 河 上 但 觉 云 林 幽 归 路 方 浩 浩 徂 川 去 悠 悠 徒 悲 蕙 草 歇 复 听 菱 歌 愁 岸 曲 迷 后 浦 沙 明 瞰 前 洲 怀 君 不 可 见 望 远 增 离 忧,https://so.gushiwen.org/shiwenv_c454907c48ae.aspx
573,南 内 墙 东 御 路 旁 预 知 春 色 柳 丝 黄 杏 花 未 肯 无 情 思 何 是 情 人 最 断 肠,https://so.gushiwen.org/shiwenv_a2d1d1f0cc13.aspx
574,旧 谷 既 没 新 谷 未 登 颇 为 老 农 而 值 年 灾 日 月 尚 悠 为 患 未 已 登 岁 之 功 既 不 可 希 朝 夕 所 资 烟 火 裁 通 旬 日 已 来 始 念 饥 乏 岁 云 夕 矣 慨 然 永 怀 今 我 不 述 后 生 何 闻 哉 弱 年 逢 家 乏 老 至 更 长 饥 菽 麦 实 所 羡 孰 敢 慕 甘 肥 惄 如 亚 九 饭 当 暑 厌 寒 衣 岁 月 将 欲 暮 如 何 辛 苦 悲 常 善 粥 者 心 深 念 蒙 袂 非 嗟 来 何 足 吝 徒 没 空 自 遗 斯 滥 岂 攸 志 固 穷 夙 所 归 馁 也 已 矣 夫 在 昔 余 多 师,https://so.gushiwen.org/shiwenv_3bbd31440224.aspx
575,葛 之 覃 兮 施 于 中 谷 维 叶 萋 萋 黄 鸟 于 飞 集 于 灌 木 其 鸣 喈 喈 葛 之 覃 兮 施 于 中 谷 维 叶 莫 莫 是 刈 是 濩 为 絺 为 綌 服 之 无 斁 言 告 师 氏 言 告 言 归 薄 污 我 私 薄 浣 我 衣 害 浣 害 否 归 宁 父 母,https://so.gushiwen.org/shiwenv_db8add908cdb.aspx
576,楼 头 桃 李 疏 池 上 芙 蓉 落 织 锦 犹 未 成 蛩 声 入 罗 幕,https://so.gushiwen.org/shiwenv_ed601ef8e091.aspx
577,暮 雨 萧 萧 江 上 村 绿 林 豪 客 夜 知 闻 他 时 不 用 逃 名 姓 世 上 如 今 半 是 君,https://so.gushiwen.org/shiwenv_346e2dec0c81.aspx
578,辇 路 江 枫 暗 宫 庭 野 草 春 伤 心 庾 开 府 老 作 北 朝 臣,https://so.gushiwen.org/shiwenv_59cb87927138.aspx
579,玉 关 道 路 远 金 陵 信 使 疏 独 下 千 行 泪 开 君 万 里 书,https://so.gushiwen.org/shiwenv_5304d5173010.aspx
580,江 上 被 花 恼 不 彻 无 处 告 诉 只 颠 狂 走 觅 南 邻 爱 酒 伴 经 旬 出 饮 独 空 床 稠 花 乱 蕊 畏 江 滨 行 步 欹 危 实 怕 春 畏 一 作 裹 诗 酒 尚 堪 驱 使 在 未 须 料 理 白 头 人 江 深 竹 静 两 三 家 多 事 红 花 映 白 花 报 答 春 光 知 有 处 应 须 美 酒 送 生 涯 东 望 少 城 花 满 烟 百 花 高 楼 更 可 怜 谁 能 载 酒 开 金 盏 唤 取 佳 人 舞 绣 筵 黄 师 塔 前 江 水 东 春 光 懒 困 倚 微 风 桃 花 一 簇 开 无 主 可 爱 深 红 爱 浅 红 黄 四 娘 家 花 满 蹊 千 朵 万 朵 压 枝 低 留 连 戏 蝶 时 时 舞 自 在 娇 莺 恰 恰 啼 不 是 爱 花 即 欲 死 只 恐 花 尽 老 相 催 繁 枝 容 易 纷 纷 落 嫩 蕊 商 量 细 细 开,https://so.gushiwen.org/shiwenv_7da5934a6616.aspx
581,扬 之 水 白 石 凿 凿 素 衣 朱 襮 从 子 于 沃 既 见 君 子 云 何 不 乐 扬 之 水 白 石 皓 皓 素 衣 朱 绣 从 子 于 鹄 既 见 君 子 云 何 其 忧 扬 之 水 白 石 粼 粼 我 闻 有 命 不 敢 以 告 人,https://so.gushiwen.org/shiwenv_257979940cfb.aspx
582,栖 鸦 流 水 点 秋 光 爱 此 萧 疏 树 几 行 不 与 行 人 绾 离 别 赋 成 谢 女 雪 飞 香,https://so.gushiwen.org/shiwenv_19b70e3ac0f6.aspx
583,峨 峨 东 岳 高 秀 极 冲 青 天 岩 中 间 虚 宇 寂 寞 幽 以 玄 非 工 复 非 匠 云 构 发 自 然 器 象 尔 何 物 遂 令 我 屡 迁 逝 将 宅 斯 宇 可 以 尽 天 年,https://so.gushiwen.org/shiwenv_740953a34eae.aspx
584,故 园 渺 何 处 归 思 方 悠 哉 淮 南 秋 雨 夜 高 斋 闻 雁 来,https://so.gushiwen.org/shiwenv_3b2fa20e2ac3.aspx
585,半 踏 长 裾 宛 约 行 晚 帘 疏 处 见 分 明 此 时 堪 恨 昧 平 生 早 是 销 魂 残 烛 影 更 愁 闻 着 品 弦 声 杳 无 消 息 若 为 情,https://so.gushiwen.org/shiwenv_f92a01841567.aspx
586,人 生 无 根 蒂 飘 如 陌 上 尘 分 散 逐 风 转 此 已 非 常 身 落 地 为 兄 弟 何 必 骨 肉 亲 得 欢 当 作 乐 斗 酒 聚 比 邻 盛 年 不 重 来 一 日 难 再 晨 及 时 当 勉 励 岁 月 不 待 人,https://so.gushiwen.org/shiwenv_404930bd804c.aspx
587,水 面 细 风 生 菱 歌 慢 慢 声 客 亭 临 小 市 灯 火 夜 妆 明,https://so.gushiwen.org/shiwenv_a6f72917fd35.aspx
588,苦 竹 岭 头 秋 月 辉 苦 竹 南 枝 鹧 鸪 飞 嫁 得 燕 山 胡 雁 婿 欲 衔 我 向 雁 门 归 山 鸡 翟 雉 来 相 劝 南 禽 多 被 北 禽 欺 紫 塞 严 霜 如 剑 戟 苍 梧 欲 巢 难 背 违 我 今 誓 死 不 能 去 哀 鸣 惊 叫 泪 沾 衣,https://so.gushiwen.org/shiwenv_d9a0b9bef294.aspx
589,清 明 时 节 雨 纷 纷 路 上 行 人 欲 断 魂 借 问 酒 家 何 处 有 牧 童 遥 指 杏 花 村,https://so.gushiwen.org/shiwenv_d3e3283daac5.aspx
590,山 桃 红 花 满 上 头 蜀 江 春 水 拍 山 流 花 红 易 衰 似 郎 意 水 流 无 限 似 侬 愁,https://so.gushiwen.org/shiwenv_f4cf8026c9cc.aspx
591,一 语 天 然 万 古 新 豪 华 落 尽 见 真 淳 南 窗 白 日 羲 皇 上 未 害 渊 明 是 晋 人,https://so.gushiwen.org/shiwenv_c2c49c0ffa4c.aspx
